date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2010-04-25 02:30:00,996.85,5.73,279.14,0.92,71.1,9.19,6.53,2.65,4.09,6.55,1242.07,0.4,0.64,174.5
2010-04-25 03:00:00,996.93,5.57,278.98,1.14,73.0,9.09,6.63,2.45,4.15,6.65,1242.83,0.36,0.68,47.69
2010-04-25 03:30:00,997.09,4.45,277.84,0.87,77.5,8.4,6.51,1.89,4.07,6.53,1248.14,0.36,0.96,163.4
2010-04-25 04:00:00,997.22,4.24,277.62,1.19,80.5,8.27,6.66,1.61,4.16,6.68,1249.18,0.69,1.0,123.5
2010-04-25 04:30:00,997.33,3.55,276.92,0.86,82.5,7.88,6.5,1.38,4.06,6.52,1252.49,0.5,0.72,154.8
2010-04-25 05:00:00,997.39,3.18,276.55,0.64,83.3,7.68,6.4,1.28,4.0,6.41,1254.28,0.57,0.84,205.6
2010-04-25 05:30:00,997.56,3.42,276.77,0.98,84.0,7.81,6.56,1.25,4.1,6.57,1253.35,0.36,0.72,147.5
2010-04-25 06:00:00,997.82,3.75,277.08,0.63,80.0,7.99,6.39,1.6,4.0,6.41,1252.26,0.95,1.44,196.8
2010-04-25 06:30:00,997.86,5.65,278.98,1.51,74.6,9.13,6.81,2.32,4.26,6.83,1243.58,0.42,0.76,171.9
2010-04-25 07:00:00,998.08,7.27,280.58,1.61,67.21,10.22,6.87,3.35,4.29,6.88,1236.63,0.72,1.08,154.7
2010-04-25 07:30:00,998.2,7.2,280.5,1.71,67.98,10.17,6.91,3.26,4.32,6.92,1237.07,1.08,1.72,157.7
2010-04-25 08:00:00,998.25,9.03,282.33,2.31,62.65,11.52,7.21,4.3,4.51,7.23,1228.96,0.56,1.2,174.1
2010-04-25 08:30:00,997.99,10.2,283.52,2.57,58.99,12.46,7.35,5.11,4.59,7.36,1223.5,1.07,1.68,170.4
2010-04-25 09:00:00,997.96,12.84,286.17,3.3,52.16,14.84,7.74,7.1,4.84,7.76,1211.99,1.12,1.68,146.2
2010-04-25 09:30:00,997.95,15.41,288.74,4.68,48.69,17.53,8.54,9.0,5.34,8.56,1200.83,0.7,1.52,168.8
2010-04-25 10:00:00,997.73,16.87,290.22,4.25,43.04,19.25,8.28,10.96,5.18,8.3,1194.63,1.01,2.08,123.9
2010-04-25 10:30:00,997.76,18.23,291.58,4.69,40.72,20.97,8.54,12.43,5.34,8.56,1188.97,1.33,3.04,180.4
2010-04-25 11:00:00,997.39,18.93,292.31,4.2,37.67,21.91,8.25,13.66,5.16,8.28,1185.82,1.99,4.56,171.6
2010-04-25 11:30:00,997.17,18.78,292.18,3.24,35.51,21.71,7.71,14.0,4.82,7.73,1186.41,3.56,4.88,139.4
2010-04-25 12:00:00,996.82,19.19,292.62,3.69,35.75,22.27,7.96,14.31,4.98,7.99,1184.21,2.29,4.12,136.8
2010-04-25 12:30:00,996.48,20.36,293.82,3.35,32.46,23.95,7.77,16.17,4.87,7.8,1179.17,1.68,4.52,215.3
2010-04-25 13:00:00,996.27,20.17,293.64,3.28,32.68,23.67,7.73,15.93,4.84,7.76,1179.7,1.93,3.52,346.8
2010-04-25 13:30:00,996.01,20.79,294.29,3.76,32.54,24.59,8.0,16.59,5.01,8.03,1176.79,1.95,3.96,87.7
2010-04-25 14:00:00,995.8,21.49,295.01,3.95,31.59,25.67,8.11,17.56,5.08,8.14,1173.7,1.88,5.6,148.3
2010-04-25 14:30:00,995.5,21.6,295.14,2.55,28.41,25.84,7.34,18.5,4.6,7.38,1173.25,3.02,5.92,125.4
2010-04-25 15:00:00,995.17,21.49,295.06,3.73,31.11,25.67,7.99,17.68,5.01,8.02,1173.0,3.64,7.0,121.9
2010-04-25 15:30:00,994.83,21.88,295.48,3.58,30.04,26.29,7.9,18.39,4.95,7.94,1171.09,2.88,5.44,144.8
2010-04-25 16:00:00,994.75,20.92,294.52,4.45,33.88,24.79,8.4,16.39,5.27,8.44,1174.6,2.5,5.28,104.1
2010-04-25 16:30:00,994.63,21.4,295.01,5.03,34.26,25.53,8.75,16.78,5.49,8.79,1172.39,3.94,5.4,81.0
2010-04-25 17:00:00,994.5,21.03,294.65,5.15,35.34,24.96,8.82,16.14,5.53,8.87,1173.68,1.78,3.52,115.5
2010-04-25 17:30:00,994.49,20.63,294.26,6.15,38.83,24.35,9.45,14.89,5.93,9.51,1174.97,3.78,5.12,45.02
2010-04-25 18:00:00,994.39,20.68,294.31,6.15,38.72,24.42,9.46,14.97,5.94,9.51,1174.65,2.4,4.64,59.01
2010-04-25 18:30:00,994.39,19.62,293.25,5.99,40.87,22.87,9.35,13.53,5.87,9.4,1178.96,2.92,5.2,61.04
2010-04-25 19:00:00,994.53,18.83,292.45,6.13,43.37,21.78,9.44,12.33,5.93,9.5,1182.27,1.99,3.68,58.81
2010-04-25 19:30:00,994.64,18.32,291.93,5.82,43.82,21.09,9.24,11.85,5.8,9.29,1184.56,1.21,1.84,285.1
2010-04-25 20:00:00,994.68,17.64,291.24,6.09,46.59,20.21,9.42,10.79,5.91,9.47,1187.3,1.25,1.88,270.1
2010-04-25 20:30:00,994.76,16.46,290.06,6.18,50.54,18.75,9.48,9.27,5.95,9.53,1192.2,0.3,0.6,247.1
2010-04-25 21:00:00,994.65,16.0,289.6,6.42,52.89,18.21,9.63,8.58,6.05,9.68,1193.9,0.37,0.68,52.29
2010-04-25 21:30:00,994.64,15.07,288.67,6.25,55.5,17.16,9.52,7.63,5.98,9.57,1197.79,0.29,0.52,206.1
2010-04-25 22:00:00,994.46,14.07,287.69,6.05,58.41,16.08,9.39,6.69,5.9,9.45,1201.8,1.21,2.12,188.8
2010-04-25 22:30:00,994.29,13.2,286.83,5.97,61.47,15.2,9.34,5.85,5.86,9.39,1205.27,0.37,0.62,160.5
2010-04-25 23:00:00,994.27,12.71,286.34,5.75,62.5,14.72,9.2,5.52,5.77,9.25,1207.37,0.48,1.04,228.2
2010-04-25 23:30:00,994.17,12.9,286.54,5.53,60.79,14.9,9.06,5.84,5.69,9.11,1206.51,1.38,2.52,214.4
2010-04-26 00:00:00,994.02,11.67,285.32,5.22,64.5,13.74,8.86,4.88,5.56,8.92,1211.64,0.77,1.4,203.4
2010-04-26 00:30:00,993.77,10.86,284.53,4.97,66.89,13.02,8.71,4.31,5.47,8.76,1214.86,1.18,1.92,217.3
2010-04-26 01:00:00,993.58,10.85,284.53,4.84,66.33,13.01,8.63,4.38,5.42,8.69,1214.7,0.55,0.84,206.6
2010-04-26 01:30:00,993.38,10.21,283.91,4.84,69.25,12.47,8.63,3.83,5.42,8.69,1217.19,0.63,1.0,192.7
2010-04-26 02:00:00,993.18,8.8,282.51,4.49,74.3,11.34,8.42,2.91,5.29,8.48,1223.13,0.86,1.2,154.5
2010-04-26 02:30:00,992.97,9.95,283.68,4.43,68.45,12.25,8.39,3.87,5.27,8.45,1217.93,1.03,2.0,197.2
2010-04-26 03:00:00,992.86,9.26,283.0,4.37,71.4,11.7,8.35,3.35,5.25,8.41,1220.78,1.17,2.2,175.8
2010-04-26 03:30:00,992.77,9.14,282.89,4.15,70.9,11.6,8.23,3.38,5.17,8.29,1221.25,0.89,2.36,191.4
2010-04-26 04:00:00,992.55,8.03,281.79,4.16,76.5,10.76,8.23,2.53,5.17,8.29,1225.8,0.55,1.68,150.8
2010-04-26 04:30:00,992.53,7.28,281.04,3.8,78.5,10.22,8.02,2.2,5.04,8.08,1229.15,0.75,1.38,184.1
2010-04-26 05:00:00,992.95,8.8,282.53,3.89,71.2,11.34,8.07,3.27,5.07,8.13,1223.02,1.03,2.2,208.0
2010-04-26 05:30:00,993.25,8.48,282.19,4.01,73.4,11.09,8.14,2.95,5.12,8.2,1224.75,1.2,2.64,137.8
2010-04-26 06:00:00,993.54,8.89,282.57,4.35,73.1,11.41,8.34,3.07,5.24,8.39,1223.22,1.78,2.96,146.8
2010-04-26 06:30:00,993.87,11.42,285.08,5.67,67.68,13.52,9.15,4.37,5.74,9.2,1212.38,1.7,4.4,261.2
2010-04-26 07:00:00,993.87,13.8,287.47,6.38,60.8,15.8,9.61,6.19,6.03,9.67,1202.12,2.77,5.45,249.7
2010-04-26 07:30:00,994.16,13.33,286.97,6.44,62.95,15.33,9.65,5.68,6.06,9.7,1204.42,3.03,5.28,253.2
2010-04-26 08:00:00,994.51,13.16,286.77,6.43,63.6,15.16,9.64,5.52,6.05,9.69,1205.57,1.4,3.6,247.0
2010-04-26 08:30:00,994.98,12.16,285.73,6.76,69.5,14.19,9.86,4.33,6.19,9.91,1210.26,3.28,5.88,264.3
2010-04-26 09:00:00,994.75,10.77,284.36,7.7,81.3,12.94,10.52,2.42,6.61,10.58,1215.61,1.05,1.64,9.62
2010-04-26 09:30:00,995.03,10.29,283.85,8.26,87.2,12.54,10.93,1.6,6.86,10.99,1217.82,1.24,1.92,284.1
2010-04-26 10:00:00,995.39,10.33,283.86,8.67,89.4,12.57,11.24,1.33,7.05,11.29,1217.94,1.08,2.12,292.6
2010-04-26 10:30:00,995.59,10.38,283.9,8.81,90.0,12.61,11.35,1.26,7.12,11.4,1217.92,1.36,1.96,152.9
2010-04-26 11:00:00,995.65,10.68,284.19,9.21,90.6,12.87,11.66,1.21,7.31,11.71,1216.56,1.15,1.56,169.3
2010-04-26 11:30:00,995.52,11.89,285.42,9.61,85.9,13.94,11.98,1.97,7.52,12.03,1211.09,1.8,2.84,126.8
2010-04-26 12:00:00,995.52,12.01,285.54,9.54,84.8,14.05,11.92,2.14,7.48,11.97,1210.61,0.74,1.16,195.5
2010-04-26 12:30:00,995.35,13.92,287.46,9.19,73.1,15.93,11.64,4.28,7.31,11.7,1202.48,1.44,4.0,12.46
2010-04-26 13:00:00,995.32,13.95,287.5,7.97,67.16,15.96,10.72,5.24,6.72,10.77,1202.74,2.72,6.72,245.6
2010-04-26 13:30:00,995.08,15.53,289.1,8.09,61.13,17.67,10.8,6.87,6.78,10.86,1195.82,1.91,4.6,279.7
2010-04-26 14:00:00,994.94,16.45,290.03,7.41,55.04,18.74,10.31,8.43,6.47,10.37,1192.09,2.27,5.44,214.9
2010-04-26 14:30:00,994.64,16.88,290.49,6.75,51.18,19.26,9.86,9.4,6.19,9.91,1190.16,2.56,6.79,278.8
2010-04-26 15:00:00,994.63,16.09,289.7,6.63,53.36,18.32,9.77,8.54,6.13,9.83,1193.44,1.52,3.08,248.7
2010-04-26 15:30:00,994.59,16.53,290.14,6.97,53.11,18.84,10.0,8.83,6.28,10.06,1191.47,1.54,3.5,280.2
2010-04-26 16:00:00,994.65,16.2,289.8,6.33,51.9,18.44,9.57,8.87,6.01,9.62,1193.11,1.79,3.48,282.7
2010-04-26 16:30:00,994.72,16.47,290.07,6.73,52.46,18.76,9.84,8.92,6.18,9.9,1191.95,2.25,5.34,289.3
2010-04-26 17:00:00,994.78,16.71,290.3,6.73,51.65,19.05,9.84,9.21,6.18,9.89,1191.03,1.36,4.04,259.6
2010-04-26 17:30:00,995.24,15.6,289.15,6.45,54.38,17.75,9.65,8.1,6.05,9.7,1196.26,3.51,7.3,260.0
2010-04-26 18:00:00,995.3,13.39,286.94,7.52,67.54,15.39,10.39,4.99,6.52,10.44,1205.21,1.64,2.56,247.7
2010-04-26 18:30:00,995.6,13.44,286.96,6.61,63.25,15.44,9.76,5.67,6.12,9.81,1205.66,1.14,3.6,297.2
2010-04-26 19:00:00,995.86,12.76,286.26,6.67,66.37,14.76,9.8,4.97,6.14,9.84,1208.83,1.34,3.04,249.8
2010-04-26 19:30:00,995.87,12.56,286.06,6.59,66.88,14.57,9.75,4.83,6.11,9.79,1209.7,0.67,1.6,287.4
2010-04-26 20:00:00,995.94,12.51,286.0,6.04,64.62,14.52,9.39,5.14,5.88,9.42,1210.17,2.26,3.36,258.4
2010-04-26 20:30:00,996.39,12.43,285.89,6.27,65.98,14.45,9.53,4.92,5.97,9.57,1210.99,1.76,3.16,264.7
2010-04-26 21:00:00,996.61,11.99,285.43,6.49,69.0,14.03,9.68,4.35,6.07,9.72,1213.06,1.94,3.08,255.0
2010-04-26 21:30:00,996.9,11.83,285.24,6.73,70.9,13.89,9.85,4.04,6.17,9.88,1214.02,1.81,2.76,266.1
2010-04-26 22:00:00,997.13,11.8,285.19,7.01,72.4,13.86,10.03,3.83,6.28,10.06,1214.34,1.26,3.12,268.7
2010-04-26 22:30:00,997.18,11.03,284.42,6.74,74.8,13.17,9.85,3.32,6.17,9.88,1217.78,2.18,3.8,267.6
2010-04-26 23:00:00,997.25,9.97,283.35,7.07,82.1,12.27,10.07,2.2,6.31,10.1,1222.32,2.69,3.88,253.2
2010-04-26 23:30:00,997.15,10.1,283.49,6.82,80.0,12.38,9.9,2.48,6.2,9.93,1221.72,2.81,4.56,255.2
2010-04-27 00:00:00,997.4,10.37,283.74,6.35,76.1,12.6,9.59,3.01,6.0,9.62,1221.0,2.83,4.2,255.9
2010-04-27 00:30:00,997.47,10.44,283.81,6.46,76.3,12.66,9.66,3.0,6.05,9.69,1220.76,3.56,5.21,253.6
2010-04-27 01:00:00,997.44,10.45,283.82,6.45,76.2,12.67,9.65,3.02,6.04,9.68,1220.68,3.14,5.29,252.5
2010-04-27 01:30:00,997.52,10.34,283.7,6.53,77.2,12.58,9.71,2.87,6.08,9.73,1221.23,3.35,5.29,253.8
2010-04-27 02:00:00,997.52,10.24,283.6,6.6,78.1,12.49,9.76,2.74,6.11,9.78,1221.64,2.92,4.12,251.2
2010-04-27 02:30:00,997.64,10.1,283.45,6.72,79.5,12.38,9.84,2.54,6.16,9.86,1222.35,2.79,4.76,252.2
2010-04-27 03:00:00,997.65,9.97,283.32,6.76,80.4,12.27,9.86,2.4,6.17,9.89,1222.92,2.46,3.72,248.9
2010-04-27 03:30:00,997.66,9.81,283.16,6.79,81.4,12.14,9.88,2.26,6.18,9.9,1223.61,2.03,3.88,250.5
2010-04-27 04:00:00,997.62,9.53,282.88,6.67,82.3,11.91,9.8,2.11,6.13,9.83,1224.8,2.14,3.28,247.7
2010-04-27 04:30:00,997.66,9.37,282.72,6.59,82.7,11.78,9.75,2.04,6.1,9.77,1225.58,1.33,2.2,243.5
2010-04-27 05:00:00,997.68,8.97,282.32,6.42,84.0,11.47,9.63,1.84,6.03,9.66,1227.39,0.84,1.68,229.7
2010-04-27 05:30:00,997.97,8.84,282.16,6.55,85.5,11.37,9.72,1.65,6.08,9.74,1228.28,0.73,1.52,238.2
2010-04-27 06:00:00,998.25,9.16,282.46,6.74,84.8,11.62,9.85,1.77,6.16,9.87,1227.16,0.52,1.0,336.8
2010-04-27 06:30:00,998.51,10.7,283.98,7.25,79.2,12.88,10.2,2.68,6.38,10.22,1220.66,1.12,1.74,219.7
2010-04-27 07:00:00,998.66,11.29,284.56,7.3,76.4,13.4,10.24,3.16,6.4,10.25,1218.3,1.79,3.68,244.9
2010-04-27 07:30:00,998.85,11.65,284.9,7.32,74.7,13.72,10.25,3.47,6.41,10.26,1216.99,2.48,4.48,261.9
2010-04-27 08:00:00,999.16,11.03,284.26,6.92,75.7,13.17,9.97,3.2,6.23,9.98,1220.15,1.8,4.2,266.0
2010-04-27 08:30:00,999.38,10.97,284.18,5.89,70.8,13.12,9.29,3.83,5.8,9.29,1221.0,3.24,5.64,261.9
2010-04-27 09:00:00,999.49,11.88,285.08,6.0,67.16,13.93,9.36,4.58,5.84,9.36,1217.2,2.53,4.4,264.4
2010-04-27 09:30:00,999.46,12.97,286.17,5.92,62.17,14.97,9.31,5.66,5.81,9.31,1212.55,3.9,7.77,249.5
2010-04-27 10:00:00,999.63,13.14,286.33,6.15,62.47,15.14,9.46,5.68,5.9,9.46,1211.97,3.26,5.9,258.0
2010-04-27 10:30:00,999.81,13.39,286.57,6.27,61.96,15.39,9.53,5.85,5.95,9.53,1211.09,2.12,6.04,252.1
2010-04-27 11:00:00,999.95,13.43,286.59,5.97,60.55,15.43,9.34,6.09,5.83,9.34,1211.18,2.68,6.04,275.0
2010-04-27 11:30:00,999.9,14.19,287.36,6.01,57.78,16.21,9.36,6.84,5.85,9.37,1207.91,2.58,5.12,262.0
2010-04-27 12:00:00,999.99,14.23,287.39,5.71,56.43,16.25,9.17,7.08,5.72,9.17,1207.94,3.15,5.68,269.3
2010-04-27 12:30:00,999.87,15.05,288.22,5.39,52.34,17.13,8.97,8.17,5.6,8.97,1204.45,3.17,5.56,260.0
2010-04-27 13:00:00,999.8,15.41,288.59,5.07,50.02,17.53,8.77,8.76,5.47,8.77,1202.96,1.86,4.52,324.1
2010-04-27 13:30:00,999.58,15.48,288.68,4.2,46.86,17.61,8.25,9.36,5.15,8.26,1202.63,2.21,5.48,288.6
2010-04-27 14:00:00,999.5,15.82,289.02,3.67,44.15,18.0,7.95,10.05,4.96,7.95,1201.26,2.34,5.44,271.3
2010-04-27 14:30:00,999.44,15.91,289.12,4.31,45.92,18.11,8.31,9.79,5.19,8.32,1200.65,2.28,4.8,310.5
2010-04-27 15:00:00,999.46,15.59,288.8,3.74,45.03,17.74,7.99,9.75,4.99,7.99,1202.14,2.12,5.52,298.0
2010-04-27 15:30:00,999.39,15.6,288.81,4.28,46.74,17.75,8.3,9.45,5.18,8.3,1201.88,2.14,5.04,337.5
2010-04-27 16:00:00,999.29,15.77,288.99,3.84,44.84,17.94,8.05,9.9,5.02,8.05,1201.17,1.95,4.4,349.0
2010-04-27 16:30:00,999.16,16.04,289.27,4.66,46.68,18.26,8.52,9.73,5.32,8.53,1199.68,2.22,5.16,279.2
2010-04-27 17:00:00,999.25,15.21,288.43,4.54,48.81,17.31,8.45,8.86,5.28,8.46,1203.27,1.63,3.32,327.7
2010-04-27 17:30:00,999.3,15.41,288.63,4.67,48.65,17.53,8.53,9.0,5.33,8.54,1202.45,2.08,3.48,338.8
2010-04-27 18:00:00,999.24,15.74,288.96,4.45,46.91,17.91,8.4,9.51,5.25,8.41,1201.07,1.48,3.64,323.5
2010-04-27 18:30:00,999.31,14.89,288.11,4.32,49.08,16.96,8.32,8.63,5.2,8.33,1204.73,1.17,1.92,298.4
2010-04-27 19:00:00,999.47,13.85,287.05,4.29,52.4,15.85,8.31,7.55,5.19,8.31,1209.3,1.12,1.96,272.5
2010-04-27 19:30:00,999.61,13.17,286.36,3.96,53.52,15.17,8.12,7.05,5.07,8.12,1212.44,1.07,1.8,253.6
2010-04-27 20:00:00,999.99,12.69,285.85,4.13,55.87,14.7,8.21,6.49,5.12,8.21,1214.89,1.4,2.16,334.1
2010-04-27 20:30:00,1000.24,12.46,285.6,4.64,58.79,14.48,8.51,5.97,5.31,8.51,1216.03,1.14,1.72,14.96
2010-04-27 21:00:00,1000.41,10.79,283.92,4.38,64.48,12.96,8.36,4.6,5.21,8.35,1223.46,1.15,1.64,250.7
2010-04-27 21:30:00,1000.52,10.09,283.21,4.29,67.14,12.37,8.3,4.06,5.18,8.3,1226.65,1.03,1.86,228.8
2010-04-27 22:00:00,1000.54,9.52,282.64,4.07,68.69,11.9,8.18,3.73,5.1,8.17,1229.2,0.62,1.72,224.0
2010-04-27 22:30:00,1000.72,8.51,281.61,4.02,73.3,11.12,8.15,2.97,5.08,8.14,1233.85,1.58,2.52,230.1
2010-04-27 23:00:00,1000.72,7.97,281.07,3.86,75.2,10.72,8.06,2.66,5.02,8.05,1236.26,1.1,2.08,228.9
2010-04-27 23:30:00,1000.78,7.39,280.49,3.78,77.8,10.3,8.01,2.29,5.0,8.01,1238.91,0.91,1.72,220.5
2010-04-28 00:00:00,1000.8,6.53,279.62,3.55,81.2,9.71,7.88,1.82,4.91,7.88,1242.82,0.96,1.4,213.6
2010-04-28 00:30:00,1000.87,6.02,279.11,3.41,83.3,9.37,7.81,1.57,4.87,7.8,1245.21,0.67,1.28,177.0
2010-04-28 01:00:00,1000.91,5.52,278.61,3.29,85.5,9.05,7.74,1.31,4.82,7.73,1247.5,0.41,0.68,223.5
2010-04-28 01:30:00,1001.02,5.22,278.3,3.09,86.1,8.86,7.63,1.23,4.76,7.62,1249.06,0.58,0.96,199.1
2010-04-28 02:00:00,1000.8,4.7,277.8,2.88,87.9,8.55,7.51,1.03,4.68,7.51,1251.16,1.33,1.8,206.1
2010-04-28 02:30:00,1000.7,4.38,277.48,2.65,88.5,8.36,7.4,0.96,4.61,7.39,1252.54,0.94,1.6,185.1
2010-04-28 03:00:00,1000.54,4.02,277.14,2.44,89.4,8.15,7.29,0.86,4.54,7.28,1254.01,0.38,0.58,193.6
2010-04-28 03:30:00,1000.66,3.8,276.91,2.28,89.8,8.02,7.2,0.82,4.49,7.2,1255.22,1.23,2.16,192.0
2010-04-28 04:00:00,1000.78,3.47,276.56,2.19,91.3,7.84,7.15,0.68,4.46,7.15,1256.89,0.85,1.16,183.7
2010-04-28 04:30:00,1000.82,3.01,276.11,1.92,92.5,7.59,7.02,0.57,4.37,7.01,1259.07,0.71,1.36,207.3
2010-04-28 05:00:00,1000.82,2.61,275.7,1.52,92.5,7.37,6.82,0.55,4.25,6.81,1261.03,1.26,1.76,189.8
2010-04-28 05:30:00,1000.89,3.36,276.45,2.41,93.5,7.78,7.27,0.51,4.53,7.26,1257.48,1.17,2.18,147.5
2010-04-28 06:00:00,1000.86,4.43,277.52,2.52,87.3,8.39,7.32,1.07,4.56,7.32,1252.54,0.82,1.12,206.5
2010-04-28 06:30:00,1000.91,6.07,279.16,2.8,79.5,9.4,7.48,1.93,4.66,7.47,1245.19,0.6,1.12,141.1
2010-04-28 07:00:00,1001.02,6.65,279.72,2.79,76.3,9.79,7.47,2.32,4.65,7.46,1242.77,1.04,1.52,173.5
2010-04-28 07:30:00,1001.03,7.43,280.51,3.17,74.3,10.33,7.67,2.65,4.78,7.67,1239.21,0.98,1.72,140.1
2010-04-28 08:00:00,1000.78,8.05,281.15,3.58,73.3,10.77,7.9,2.88,4.92,7.89,1236.06,1.26,1.76,144.2
2010-04-28 08:30:00,1000.63,9.73,282.84,4.58,70.2,12.07,8.48,3.6,5.29,8.47,1228.27,1.35,2.4,170.8
2010-04-28 09:00:00,1000.41,11.92,285.05,5.33,63.94,13.97,8.93,5.04,5.57,8.93,1218.35,1.4,3.0,176.1
2010-04-28 09:30:00,1000.28,12.99,286.13,5.8,61.56,14.99,9.23,5.76,5.76,9.22,1213.5,1.77,2.76,128.0
2010-04-28 10:00:00,1000.41,14.74,287.87,5.85,55.15,16.79,9.26,7.53,5.78,9.26,1206.26,2.23,3.32,137.4
2010-04-28 10:30:00,1000.34,15.05,288.18,4.9,50.58,17.13,8.67,8.47,5.41,8.66,1205.16,2.48,3.8,151.8
2010-04-28 11:00:00,1000.04,16.01,289.17,4.54,46.37,18.22,8.45,9.77,5.27,8.45,1200.89,2.2,4.3,106.6
2010-04-28 11:30:00,999.67,16.49,289.68,4.18,43.87,18.79,8.24,10.55,5.14,8.25,1198.55,2.61,4.32,167.5
2010-04-28 12:00:00,999.44,16.81,290.02,3.9,42.15,19.17,8.08,11.09,5.05,8.09,1197.02,2.84,5.2,144.0
2010-04-28 12:30:00,999.06,17.54,290.78,4.34,41.51,20.08,8.34,11.75,5.21,8.34,1193.45,2.35,3.96,140.7
2010-04-28 13:00:00,998.65,17.9,291.17,4.37,40.65,20.54,8.35,12.19,5.22,8.36,1191.47,1.35,3.4,96.5
2010-04-28 13:30:00,998.36,17.88,291.18,3.74,38.95,20.52,7.99,12.53,4.99,8.0,1191.37,1.68,4.0,132.5
2010-04-28 14:00:00,997.96,18.75,292.08,3.55,36.37,21.67,7.88,13.79,4.93,7.9,1187.39,2.57,4.96,107.4
2010-04-28 14:30:00,997.58,18.89,292.25,3.11,34.96,21.86,7.64,14.22,4.78,7.66,1186.48,2.28,4.96,118.9
2010-04-28 15:00:00,997.17,19.49,292.89,3.42,34.43,22.69,7.81,14.88,4.89,7.83,1183.48,1.25,2.58,104.5
2010-04-28 15:30:00,996.72,20.3,293.74,2.84,31.42,23.86,7.5,16.36,4.69,7.52,1179.82,1.51,3.28,167.6
2010-04-28 16:00:00,996.15,20.82,294.3,2.87,30.48,24.64,7.51,17.13,4.7,7.54,1177.05,2.04,3.92,175.1
2010-04-28 16:30:00,995.98,20.27,293.77,2.99,31.82,23.81,7.58,16.24,4.75,7.61,1179.03,1.27,3.56,123.7
2010-04-28 17:00:00,995.73,20.44,293.96,3.0,31.49,24.07,7.58,16.49,4.75,7.61,1178.05,1.6,2.8,154.7
2010-04-28 17:30:00,995.47,20.19,293.73,3.27,32.61,23.7,7.73,15.97,4.84,7.76,1178.67,1.13,1.94,225.6
2010-04-28 18:00:00,995.22,19.94,293.5,2.98,32.44,23.33,7.57,15.76,4.74,7.61,1179.46,1.27,1.96,30.12
2010-04-28 18:30:00,994.99,17.93,291.51,5.19,42.99,20.58,8.85,11.73,5.55,8.89,1186.75,3.17,4.8,27.07
2010-04-28 19:00:00,994.99,17.42,291.0,5.64,45.8,19.93,9.13,10.8,5.73,9.17,1188.71,3.24,4.48,25.57
2010-04-28 19:30:00,995.0,16.9,290.48,5.55,47.02,19.28,9.07,10.22,5.69,9.11,1190.88,2.22,3.92,30.44
2010-04-28 20:00:00,995.01,16.22,289.79,5.4,48.6,18.47,8.98,9.49,5.63,9.02,1193.72,2.0,2.82,5.5
2010-04-28 20:30:00,995.23,15.13,288.68,5.67,53.11,17.22,9.15,8.08,5.74,9.19,1198.43,0.48,0.96,359.5
2010-04-28 21:00:00,995.32,14.26,287.81,5.66,56.14,16.28,9.14,7.14,5.73,9.18,1202.16,0.69,1.04,39.93
2010-04-28 21:30:00,995.22,13.58,287.13,5.58,58.35,15.58,9.09,6.49,5.7,9.13,1204.92,0.48,0.72,195.1
2010-04-28 22:00:00,994.82,12.91,286.5,5.26,59.6,14.91,8.89,6.02,5.57,8.93,1207.35,1.15,1.52,209.6
2010-04-28 22:30:00,994.44,12.67,286.29,5.05,59.7,14.68,8.76,5.91,5.5,8.81,1207.95,0.96,1.44,215.3
2010-04-28 23:00:00,994.22,11.0,284.63,4.96,66.24,13.14,8.71,4.44,5.46,8.76,1214.81,0.51,0.88,287.3
2010-04-28 23:30:00,994.08,9.66,283.3,4.57,70.5,12.02,8.47,3.54,5.32,8.52,1220.5,1.41,2.04,226.3
2010-04-29 00:00:00,994.21,9.45,283.08,4.51,71.2,11.85,8.44,3.41,5.29,8.48,1221.58,0.33,0.68,49.55
2010-04-29 00:30:00,993.97,8.9,282.55,4.38,73.2,11.42,8.36,3.06,5.25,8.41,1223.71,1.28,2.04,212.6
2010-04-29 01:00:00,993.96,8.41,282.06,4.38,75.7,11.04,8.36,2.68,5.25,8.41,1225.83,1.19,1.8,185.5
2010-04-29 01:30:00,993.78,8.5,282.16,4.11,73.8,11.11,8.2,2.91,5.15,8.25,1225.28,1.65,2.84,192.1
2010-04-29 02:00:00,993.4,7.56,281.25,3.82,77.1,10.42,8.03,2.39,5.05,8.09,1228.99,1.25,1.76,173.2
2010-04-29 02:30:00,993.09,7.48,281.2,3.82,77.5,10.36,8.03,2.33,5.05,8.09,1228.96,1.74,3.28,173.9
2010-04-29 03:00:00,992.92,6.64,280.37,3.57,80.7,9.78,7.9,1.89,4.96,7.95,1232.49,1.26,1.64,177.9
2010-04-29 03:30:00,992.64,6.28,280.03,3.5,82.3,9.54,7.85,1.69,4.94,7.91,1233.76,1.05,2.04,175.1
2010-04-29 04:00:00,992.43,5.92,279.69,3.33,83.4,9.31,7.76,1.54,4.88,7.82,1235.13,1.23,1.74,183.9
2010-04-29 04:30:00,992.14,5.57,279.36,3.18,84.5,9.09,7.68,1.41,4.83,7.74,1236.35,1.48,2.2,174.1
